X,Y,Z
-4.064167,36.756944,69.000
-4.063889,36.756944,69.000
-4.063611,36.756944,69.000
-4.063333,36.756944,69.000
-4.063056,36.756944,69.000
-4.062778,36.756944,69.000
-4.062500,36.756944,69.000
-4.062222,36.756944,70.000
-4.061944,36.756944,70.000
-4.061667,36.756944,70.000
-4.061389,36.756944,70.000
-4.061111,36.756944,70.000
-4.060833,36.756944,71.000
-4.060556,36.756944,71.000
-4.060278,36.756944,72.000
-4.060000,36.756944,72.000
-4.059722,36.756944,73.000
-4.059444,36.756944,74.000
-4.059167,36.756944,74.000
-4.058889,36.756944,75.000
-4.058611,36.756944,76.000
-4.058333,36.756944,76.000
-4.058056,36.756944,77.000
-4.057778,36.756944,77.000
-4.057500,36.756944,78.000
-4.057222,36.756944,78.000
-4.056944,36.756944,79.000
-4.056667,36.756944,79.000
-4.056389,36.756944,80.000
-4.056111,36.756944,80.000
-4.055833,36.756944,80.000
-4.055556,36.756944,81.000
-4.055278,36.756944,81.000
-4.055000,36.756944,81.000
-4.054722,36.756944,81.000
-4.054444,36.756944,80.000
-4.054167,36.756944,80.000
-4.053889,36.756944,80.000
-4.053611,36.756944,80.000
-4.053333,36.756944,80.000
-4.053056,36.756944,80.000
-4.052778,36.756944,79.000
-4.052500,36.756944,79.000
-4.052222,36.756944,79.000
-4.051944,36.756944,79.000
-4.051667,36.756944,78.000
-4.051389,36.756944,78.000
-4.051111,36.756944,78.000
-4.050833,36.756944,77.000
-4.050556,36.756944,77.000
-4.050278,36.756944,76.000
-4.050000,36.756944,76.000
-4.049722,36.756944,76.000
-4.049444,36.756944,75.000
-4.049167,36.756944,75.000
-4.048889,36.756944,75.000
-4.048611,36.756944,74.000
-4.048333,36.756944,74.000
-4.048056,36.756944,74.000
-4.070000,36.756667,69.000
-4.069722,36.756667,69.000
-4.069444,36.756667,69.000
-4.069167,36.756667,69.000
-4.068889,36.756667,69.000
-4.068611,36.756667,69.000
-4.068333,36.756667,69.000
-4.068056,36.756667,69.000
-4.067778,36.756667,69.000
-4.067500,36.756667,69.000
-4.067222,36.756667,69.000
-4.066944,36.756667,69.000
-4.066667,36.756667,69.000
-4.066389,36.756667,69.000
-4.066111,36.756667,69.000
-4.065833,36.756667,69.000
-4.065556,36.756667,69.000
-4.065278,36.756667,69.000
-4.065000,36.756667,69.000
-4.064722,36.756667,69.000
-4.064444,36.756667,69.000
-4.064167,36.756667,69.000
-4.063889,36.756667,69.000
-4.063611,36.756667,69.000
-4.063333,36.756667,69.000
-4.063056,36.756667,69.000
-4.062778,36.756667,69.000
-4.062500,36.756667,69.000
-4.062222,36.756667,69.000
-4.061944,36.756667,69.000
-4.061667,36.756667,70.000
-4.061389,36.756667,70.000
-4.061111,36.756667,70.000
-4.060833,36.756667,70.000
-4.060556,36.756667,71.000
-4.060278,36.756667,72.000
-4.060000,36.756667,72.000
-4.059722,36.756667,73.000
-4.059444,36.756667,74.000
-4.059167,36.756667,74.000
-4.058889,36.756667,75.000
-4.058611,36.756667,75.000
-4.058333,36.756667,76.000
-4.058056,36.756667,77.000
-4.057778,36.756667,77.000
-4.057500,36.756667,78.000
-4.057222,36.756667,79.000
-4.056944,36.756667,79.000
-4.056667,36.756667,79.000
-4.056389,36.756667,80.000
-4.056111,36.756667,80.000
-4.055833,36.756667,80.000
-4.055556,36.756667,81.000
-4.055278,36.756667,80.000
-4.055000,36.756667,80.000
-4.054722,36.756667,80.000
-4.054444,36.756667,80.000
-4.054167,36.756667,80.000
-4.053889,36.756667,80.000
-4.053611,36.756667,80.000
-4.053333,36.756667,80.000
-4.053056,36.756667,79.000
-4.052778,36.756667,79.000
-4.052500,36.756667,79.000
-4.052222,36.756667,79.000
-4.051944,36.756667,78.000
-4.051667,36.756667,78.000
-4.051389,36.756667,77.000
-4.051111,36.756667,77.000
-4.050833,36.756667,77.000
-4.050556,36.756667,76.000
-4.050278,36.756667,76.000
-4.050000,36.756667,76.000
-4.049722,36.756667,75.000
-4.049444,36.756667,75.000
-4.049167,36.756667,75.000
-4.048889,36.756667,74.000
-4.048611,36.756667,74.000
-4.048333,36.756667,74.000
-4.048056,36.756667,74.000
-4.070000,36.756389,70.000
-4.069722,36.756389,70.000
-4.069444,36.756389,70.000
-4.069167,36.756389,70.000
-4.068889,36.756389,70.000
-4.068611,36.756389,69.000
-4.068333,36.756389,69.000
-4.068056,36.756389,69.000
-4.067778,36.756389,69.000
-4.067500,36.756389,69.000
-4.067222,36.756389,69.000
-4.066944,36.756389,69.000
-4.066667,36.756389,69.000
-4.066389,36.756389,69.000
-4.066111,36.756389,69.000
-4.065833,36.756389,69.000
-4.065556,36.756389,69.000
-4.065278,36.756389,69.000
-4.065000,36.756389,69.000
-4.064722,36.756389,69.000
-4.064444,36.756389,68.000
-4.064167,36.756389,68.000
-4.063889,36.756389,68.000
-4.063611,36.756389,68.000
-4.063333,36.756389,69.000
-4.063056,36.756389,69.000
-4.062778,36.756389,69.000
-4.062500,36.756389,69.000
-4.062222,36.756389,69.000
-4.061944,36.756389,69.000
-4.061667,36.756389,69.000
-4.061389,36.756389,70.000
-4.061111,36.756389,70.000
-4.060833,36.756389,70.000
-4.060556,36.756389,71.000
-4.060278,36.756389,71.000
-4.060000,36.756389,72.000
-4.059722,36.756389,73.000
-4.059444,36.756389,73.000
-4.059167,36.756389,74.000
-4.058889,36.756389,75.000
-4.058611,36.756389,75.000
-4.058333,36.756389,76.000
-4.058056,36.756389,77.000
-4.057778,36.756389,77.000
-4.057500,36.756389,78.000
-4.057222,36.756389,79.000
-4.056944,36.756389,79.000
-4.056667,36.756389,79.000
-4.056389,36.756389,80.000
-4.056111,36.756389,80.000
-4.055833,36.756389,80.000
-4.055556,36.756389,80.000
-4.055278,36.756389,80.000
-4.055000,36.756389,80.000
-4.054722,36.756389,80.000
-4.054444,36.756389,80.000
-4.054167,36.756389,80.000
-4.053889,36.756389,80.000
-4.053611,36.756389,79.000
-4.053333,36.756389,79.000
-4.053056,36.756389,79.000
-4.052778,36.756389,79.000
-4.052500,36.756389,78.000
-4.052222,36.756389,78.000
-4.051944,36.756389,78.000
-4.051667,36.756389,77.000
-4.051389,36.756389,77.000
-4.051111,36.756389,76.000
-4.050833,36.756389,76.000
-4.050556,36.756389,76.000
-4.050278,36.756389,75.000
-4.050000,36.756389,75.000
-4.049722,36.756389,75.000
-4.049444,36.756389,74.000
-4.049167,36.756389,74.000
-4.048889,36.756389,74.000
-4.048611,36.756389,74.000
-4.048333,36.756389,74.000
-4.048056,36.756389,74.000
-4.070000,36.756111,70.000
-4.069722,36.756111,70.000
-4.069444,36.756111,70.000
-4.069167,36.756111,70.000
-4.068889,36.756111,70.000
-4.068611,36.756111,70.000
-4.068333,36.756111,70.000
-4.068056,36.756111,70.000
-4.067778,36.756111,70.000
-4.067500,36.756111,70.000
-4.067222,36.756111,69.000
-4.066944,36.756111,69.000
-4.066667,36.756111,69.000
-4.066389,36.756111,69.000
-4.066111,36.756111,69.000
-4.065833,36.756111,69.000
-4.065556,36.756111,69.000
-4.065278,36.756111,69.000
-4.065000,36.756111,69.000
-4.064722,36.756111,68.000
-4.064444,36.756111,68.000
-4.064167,36.756111,68.000
-4.063889,36.756111,68.000
-4.063611,36.756111,68.000
-4.063333,36.756111,68.000
-4.063056,36.756111,68.000
-4.062778,36.756111,68.000
-4.062500,36.756111,68.000
-4.062222,36.756111,69.000
-4.061944,36.756111,69.000
-4.061667,36.756111,69.000
-4.061389,36.756111,70.000
-4.061111,36.756111,70.000
-4.060833,36.756111,70.000
-4.060556,36.756111,71.000
-4.060278,36.756111,71.000
-4.060000,36.756111,72.000
-4.059722,36.756111,73.000
-4.059444,36.756111,73.000
-4.059167,36.756111,74.000
-4.058889,36.756111,75.000
-4.058611,36.756111,75.000
-4.058333,36.756111,76.000
-4.058056,36.756111,77.000
-4.057778,36.756111,78.000
-4.057500,36.756111,78.000
-4.057222,36.756111,79.000
-4.056944,36.756111,79.000
-4.056667,36.756111,79.000
-4.056389,36.756111,80.000
-4.056111,36.756111,80.000
-4.055833,36.756111,80.000
-4.055556,36.756111,80.000
-4.055278,36.756111,80.000
-4.055000,36.756111,80.000
-4.054722,36.756111,80.000
-4.054444,36.756111,80.000
-4.054167,36.756111,80.000
-4.053889,36.756111,79.000
-4.053611,36.756111,79.000
-4.053333,36.756111,79.000
-4.053056,36.756111,78.000
-4.052778,36.756111,78.000
-4.052500,36.756111,78.000
-4.052222,36.756111,78.000
-4.051944,36.756111,77.000
-4.051667,36.756111,77.000
-4.051389,36.756111,76.000
-4.051111,36.756111,76.000
-4.050833,36.756111,75.000
-4.050556,36.756111,75.000
-4.050278,36.756111,75.000
-4.050000,36.756111,74.000
-4.049722,36.756111,74.000
-4.049444,36.756111,74.000
-4.049167,36.756111,74.000
-4.048889,36.756111,73.000
-4.048611,36.756111,73.000
-4.048333,36.756111,73.000
-4.048056,36.756111,73.000
-4.070000,36.755833,71.000
-4.069722,36.755833,71.000
-4.069444,36.755833,71.000
-4.069167,36.755833,71.000
-4.068889,36.755833,71.000
-4.068611,36.755833,71.000
-4.068333,36.755833,70.000
-4.068056,36.755833,70.000
-4.067778,36.755833,70.000
-4.067500,36.755833,70.000
-4.067222,36.755833,70.000
-4.066944,36.755833,70.000
-4.066667,36.755833,69.000
-4.066389,36.755833,69.000
-4.066111,36.755833,69.000
-4.065833,36.755833,69.000
-4.065556,36.755833,69.000
-4.065278,36.755833,69.000
-4.065000,36.755833,69.000
-4.064722,36.755833,68.000
-4.064444,36.755833,68.000
-4.064167,36.755833,68.000
-4.063889,36.755833,68.000
-4.063611,36.755833,68.000
-4.063333,36.755833,68.000
-4.063056,36.755833,68.000
-4.062778,36.755833,68.000
-4.062500,36.755833,68.000
-4.062222,36.755833,68.000
-4.061944,36.755833,69.000
-4.061667,36.755833,69.000
-4.061389,36.755833,69.000
-4.061111,36.755833,70.000
-4.060833,36.755833,70.000
-4.060556,36.755833,70.000
-4.060278,36.755833,71.000
-4.060000,36.755833,72.000
-4.059722,36.755833,72.000
-4.059444,36.755833,73.000
-4.059167,36.755833,74.000
-4.058889,36.755833,74.000
-4.058611,36.755833,75.000
-4.058333,36.755833,76.000
-4.058056,36.755833,77.000
-4.057778,36.755833,78.000
-4.057500,36.755833,78.000
-4.057222,36.755833,79.000
-4.056944,36.755833,79.000
-4.056667,36.755833,79.000
-4.056389,36.755833,80.000
-4.056111,36.755833,80.000
-4.055833,36.755833,80.000
-4.055556,36.755833,80.000
-4.055278,36.755833,80.000
-4.055000,36.755833,80.000
-4.054722,36.755833,80.000
-4.054444,36.755833,79.000
-4.054167,36.755833,79.000
-4.053889,36.755833,79.000
-4.053611,36.755833,79.000
-4.053333,36.755833,78.000
-4.053056,36.755833,78.000
-4.052778,36.755833,78.000
-4.052500,36.755833,77.000
-4.052222,36.755833,77.000
-4.051944,36.755833,77.000
-4.051667,36.755833,76.000
-4.051389,36.755833,76.000
-4.051111,36.755833,75.000
-4.050833,36.755833,75.000
-4.050556,36.755833,74.000
-4.050278,36.755833,74.000
-4.050000,36.755833,74.000
-4.049722,36.755833,74.000
-4.049444,36.755833,73.000
-4.049167,36.755833,73.000
-4.048889,36.755833,73.000
-4.048611,36.755833,73.000
-4.048333,36.755833,73.000
-4.048056,36.755833,73.000
-4.070000,36.755556,71.000
-4.069722,36.755556,71.000
-4.069444,36.755556,71.000
-4.069167,36.755556,71.000
-4.068889,36.755556,70.000
-4.068611,36.755556,70.000
-4.068333,36.755556,70.000
-4.068056,36.755556,70.000
-4.067778,36.755556,70.000
-4.067500,36.755556,70.000
-4.067222,36.755556,69.000
-4.066944,36.755556,69.000
-4.066667,36.755556,69.000
-4.066389,36.755556,69.000
-4.066111,36.755556,69.000
-4.065833,36.755556,69.000
-4.065556,36.755556,68.000
-4.065278,36.755556,68.000
-4.065000,36.755556,68.000
-4.064722,36.755556,68.000
-4.064444,36.755556,68.000
-4.064167,36.755556,68.000
-4.063889,36.755556,68.000
-4.063611,36.755556,68.000
-4.063333,36.755556,68.000
-4.063056,36.755556,68.000
-4.062778,36.755556,68.000
-4.062500,36.755556,68.000
-4.062222,36.755556,68.000
-4.061944,36.755556,69.000
-4.061667,36.755556,69.000
-4.061389,36.755556,69.000
-4.061111,36.755556,70.000
-4.060833,36.755556,70.000
-4.060556,36.755556,71.000
-4.060278,36.755556,71.000
-4.060000,36.755556,72.000
-4.059722,36.755556,73.000
-4.059444,36.755556,73.000
-4.059167,36.755556,74.000
-4.058889,36.755556,74.000
-4.058611,36.755556,75.000
-4.058333,36.755556,76.000
-4.058056,36.755556,77.000
-4.057778,36.755556,77.000
-4.057500,36.755556,78.000
-4.057222,36.755556,79.000
-4.056944,36.755556,79.000
-4.056667,36.755556,79.000
-4.056389,36.755556,79.000
-4.056111,36.755556,79.000
-4.055833,36.755556,79.000
-4.055556,36.755556,79.000
-4.055278,36.755556,79.000
-4.055000,36.755556,79.000
-4.054722,36.755556,79.000
-4.054444,36.755556,79.000
-4.054167,36.755556,79.000
-4.053889,36.755556,78.000
-4.053611,36.755556,78.000
-4.053333,36.755556,78.000
-4.053056,36.755556,77.000
-4.052778,36.755556,77.000
-4.052500,36.755556,77.000
-4.052222,36.755556,76.000
-4.051944,36.755556,76.000
-4.051667,36.755556,75.000
-4.051389,36.755556,75.000
-4.051111,36.755556,75.000
-4.050833,36.755556,74.000
-4.050556,36.755556,74.000
-4.050278,36.755556,74.000
-4.050000,36.755556,73.000
-4.049722,36.755556,73.000
-4.049444,36.755556,73.000
-4.049167,36.755556,73.000
-4.048889,36.755556,73.000
-4.048611,36.755556,73.000
-4.048333,36.755556,73.000
-4.048056,36.755556,73.000
-4.070000,36.755278,70.000
-4.069722,36.755278,70.000
-4.069444,36.755278,70.000
-4.069167,36.755278,70.000
-4.068889,36.755278,70.000
-4.068611,36.755278,70.000
-4.068333,36.755278,70.000
-4.068056,36.755278,69.000
-4.067778,36.755278,69.000
-4.067500,36.755278,69.000
-4.067222,36.755278,69.000
-4.066944,36.755278,69.000
-4.066667,36.755278,69.000
-4.066389,36.755278,68.000
-4.066111,36.755278,68.000
-4.065833,36.755278,68.000
-4.065556,36.755278,68.000
-4.065278,36.755278,68.000
-4.065000,36.755278,68.000
-4.064722,36.755278,68.000
-4.064444,36.755278,68.000
-4.064167,36.755278,67.000
-4.063889,36.755278,68.000
-4.063611,36.755278,68.000
-4.063333,36.755278,68.000
-4.063056,36.755278,68.000
-4.062778,36.755278,68.000
-4.062500,36.755278,68.000
-4.062222,36.755278,69.000
-4.061944,36.755278,69.000
-4.061667,36.755278,69.000
-4.061389,36.755278,70.000
-4.061111,36.755278,70.000
-4.060833,36.755278,70.000
-4.060556,36.755278,71.000
-4.060278,36.755278,72.000
-4.060000,36.755278,72.000
-4.059722,36.755278,73.000
-4.059444,36.755278,73.000
-4.059167,36.755278,74.000
-4.058889,36.755278,75.000
-4.058611,36.755278,75.000
-4.058333,36.755278,76.000
-4.058056,36.755278,76.000
-4.057778,36.755278,77.000
-4.057500,36.755278,78.000
-4.057222,36.755278,78.000
-4.056944,36.755278,78.000
-4.056667,36.755278,78.000
-4.056389,36.755278,79.000
-4.056111,36.755278,79.000
-4.055833,36.755278,79.000
-4.055556,36.755278,79.000
-4.055278,36.755278,79.000
-4.055000,36.755278,78.000
-4.054722,36.755278,78.000
-4.054444,36.755278,78.000
-4.054167,36.755278,78.000
-4.053889,36.755278,78.000
-4.053611,36.755278,77.000
-4.053333,36.755278,77.000
-4.053056,36.755278,76.000
-4.052778,36.755278,76.000
-4.052500,36.755278,76.000
-4.052222,36.755278,75.000
-4.051944,36.755278,75.000
-4.051667,36.755278,75.000
-4.051389,36.755278,74.000
-4.051111,36.755278,74.000
-4.050833,36.755278,74.000
-4.050556,36.755278,73.000
-4.050278,36.755278,73.000
-4.050000,36.755278,73.000
-4.049722,36.755278,73.000
-4.049444,36.755278,73.000
-4.049167,36.755278,73.000
-4.048889,36.755278,73.000
-4.048611,36.755278,73.000
-4.048333,36.755278,73.000
-4.048056,36.755278,73.000
-4.070000,36.755000,70.000
-4.069722,36.755000,70.000
-4.069444,36.755000,70.000
-4.069167,36.755000,70.000
-4.068889,36.755000,69.000
-4.068611,36.755000,69.000
-4.068333,36.755000,69.000
-4.068056,36.755000,69.000
-4.067778,36.755000,69.000
-4.067500,36.755000,69.000
-4.067222,36.755000,68.000
-4.066944,36.755000,68.000
-4.066667,36.755000,68.000
-4.066389,36.755000,68.000
-4.066111,36.755000,68.000
-4.065833,36.755000,68.000
-4.065556,36.755000,68.000
-4.065278,36.755000,67.000
-4.065000,36.755000,67.000
-4.064722,36.755000,67.000
-4.064444,36.755000,67.000
-4.064167,36.755000,67.000
-4.063889,36.755000,67.000
-4.063611,36.755000,68.000
-4.063333,36.755000,68.000
-4.063056,36.755000,68.000
-4.062778,36.755000,68.000
-4.062500,36.755000,68.000
-4.062222,36.755000,69.000
-4.061944,36.755000,69.000
-4.061667,36.755000,70.000
-4.061389,36.755000,70.000
-4.061111,36.755000,70.000
-4.060833,36.755000,71.000
-4.060556,36.755000,71.000
-4.060278,36.755000,72.000
-4.060000,36.755000,72.000
-4.059722,36.755000,73.000
-4.059444,36.755000,74.000
-4.059167,36.755000,74.000
-4.058889,36.755000,75.000
-4.058611,36.755000,75.000
-4.058333,36.755000,76.000
-4.058056,36.755000,76.000
-4.057778,36.755000,77.000
-4.057500,36.755000,77.000
-4.057222,36.755000,78.000
-4.056944,36.755000,78.000
-4.056667,36.755000,78.000
-4.056389,36.755000,78.000
-4.056111,36.755000,78.000
-4.055833,36.755000,78.000
-4.055556,36.755000,78.000
-4.055278,36.755000,78.000
-4.055000,36.755000,78.000
-4.054722,36.755000,77.000
-4.054444,36.755000,77.000
-4.054167,36.755000,77.000
-4.053889,36.755000,77.000
-4.053611,36.755000,76.000
-4.053333,36.755000,76.000
-4.053056,36.755000,76.000
-4.052778,36.755000,75.000
-4.052500,36.755000,75.000
-4.052222,36.755000,74.000
-4.051944,36.755000,74.000
-4.051667,36.755000,74.000
-4.051389,36.755000,73.000
-4.051111,36.755000,73.000
-4.050833,36.755000,73.000
-4.050556,36.755000,73.000
-4.050278,36.755000,73.000
-4.050000,36.755000,73.000
-4.049722,36.755000,73.000
-4.049444,36.755000,73.000
-4.049167,36.755000,73.000
-4.048889,36.755000,73.000
-4.048611,36.755000,73.000
-4.048333,36.755000,73.000
-4.048056,36.755000,73.000
-4.070000,36.754722,69.000
-4.069722,36.754722,69.000
-4.069444,36.754722,69.000
-4.069167,36.754722,69.000
-4.068889,36.754722,69.000
-4.068611,36.754722,69.000
-4.068333,36.754722,69.000
-4.068056,36.754722,68.000
-4.067778,36.754722,68.000
-4.067500,36.754722,68.000
-4.067222,36.754722,68.000
-4.066944,36.754722,68.000
-4.066667,36.754722,68.000
-4.066389,36.754722,67.000
-4.066111,36.754722,67.000
-4.065833,36.754722,67.000
-4.065556,36.754722,67.000
-4.065278,36.754722,67.000
-4.065000,36.754722,67.000
-4.064722,36.754722,67.000
-4.064444,36.754722,67.000
-4.064167,36.754722,67.000
-4.063889,36.754722,67.000
-4.063611,36.754722,67.000
-4.063333,36.754722,68.000
-4.063056,36.754722,68.000
-4.062778,36.754722,68.000
-4.062500,36.754722,69.000
-4.062222,36.754722,69.000
-4.061944,36.754722,69.000
-4.061667,36.754722,70.000
-4.061389,36.754722,70.000
-4.061111,36.754722,71.000
-4.060833,36.754722,71.000
-4.060556,36.754722,72.000
-4.060278,36.754722,72.000
-4.060000,36.754722,73.000
-4.059722,36.754722,73.000
-4.059444,36.754722,74.000
-4.059167,36.754722,74.000
-4.058889,36.754722,75.000
-4.058611,36.754722,75.000
-4.058333,36.754722,76.000
-4.058056,36.754722,76.000
-4.057778,36.754722,76.000
-4.057500,36.754722,77.000
-4.057222,36.754722,77.000
-4.056944,36.754722,77.000
-4.056667,36.754722,77.000
-4.056389,36.754722,77.000
-4.056111,36.754722,77.000
-4.055833,36.754722,77.000
-4.055556,36.754722,77.000
-4.055278,36.754722,77.000
-4.055000,36.754722,77.000
-4.054722,36.754722,77.000
-4.054444,36.754722,76.000
-4.054167,36.754722,76.000
-4.053889,36.754722,76.000
-4.053611,36.754722,75.000
-4.053333,36.754722,75.000
-4.053056,36.754722,75.000
-4.052778,36.754722,74.000
-4.052500,36.754722,74.000
-4.052222,36.754722,73.000
-4.051944,36.754722,73.000
-4.051667,36.754722,73.000
-4.051389,36.754722,73.000
-4.051111,36.754722,73.000
-4.050833,36.754722,72.000
-4.050556,36.754722,72.000
-4.050278,36.754722,72.000
-4.050000,36.754722,72.000
-4.049722,36.754722,72.000
-4.049444,36.754722,72.000
-4.049167,36.754722,72.000
-4.048889,36.754722,72.000
-4.048611,36.754722,72.000
-4.048333,36.754722,72.000
-4.048056,36.754722,72.000
-4.070000,36.754444,69.000
-4.069722,36.754444,69.000
-4.069444,36.754444,69.000
-4.069167,36.754444,69.000
-4.068889,36.754444,68.000
-4.068611,36.754444,68.000
-4.068333,36.754444,68.000
-4.068056,36.754444,68.000
-4.067778,36.754444,68.000
-4.067500,36.754444,68.000
-4.067222,36.754444,67.000
-4.066944,36.754444,67.000
-4.066667,36.754444,67.000
-4.066389,36.754444,67.000
-4.066111,36.754444,67.000
-4.065833,36.754444,67.000
-4.065556,36.754444,67.000
-4.065278,36.754444,67.000
-4.065000,36.754444,67.000
-4.064722,36.754444,67.000
-4.064444,36.754444,66.000
-4.064167,36.754444,66.000
-4.063889,36.754444,67.000
-4.063611,36.754444,67.000
-4.063333,36.754444,68.000
-4.063056,36.754444,68.000
-4.062778,36.754444,68.000
-4.062500,36.754444,69.000
-4.062222,36.754444,69.000
-4.061944,36.754444,70.000
-4.061667,36.754444,70.000
-4.061389,36.754444,71.000
-4.061111,36.754444,71.000
-4.060833,36.754444,71.000
-4.060556,36.754444,72.000
-4.060278,36.754444,72.000
-4.060000,36.754444,73.000
-4.059722,36.754444,73.000
-4.059444,36.754444,74.000
-4.059167,36.754444,75.000
-4.058889,36.754444,75.000
-4.058611,36.754444,75.000
-4.058333,36.754444,76.000
-4.058056,36.754444,76.000
-4.057778,36.754444,76.000
-4.057500,36.754444,76.000
-4.057222,36.754444,77.000
-4.056944,36.754444,77.000
-4.056667,36.754444,77.000
-4.056389,36.754444,77.000
-4.056111,36.754444,77.000
-4.055833,36.754444,77.000
-4.055556,36.754444,77.000
-4.055278,36.754444,77.000
-4.055000,36.754444,76.000
-4.054722,36.754444,76.000
-4.054444,36.754444,76.000
-4.054167,36.754444,75.000
-4.053889,36.754444,75.000
-4.053611,36.754444,75.000
-4.053333,36.754444,74.000
-4.053056,36.754444,74.000
-4.052778,36.754444,73.000
-4.052500,36.754444,73.000
-4.052222,36.754444,72.000
-4.051944,36.754444,72.000
-4.051667,36.754444,72.000
-4.051389,36.754444,72.000
-4.051111,36.754444,72.000
-4.050833,36.754444,72.000
-4.050556,36.754444,72.000
-4.050278,36.754444,72.000
-4.050000,36.754444,72.000
-4.049722,36.754444,72.000
-4.049444,36.754444,72.000
-4.049167,36.754444,72.000
-4.048889,36.754444,72.000
-4.048611,36.754444,72.000
-4.048333,36.754444,72.000
-4.048056,36.754444,72.000
-4.070000,36.754167,68.000
-4.069722,36.754167,68.000
-4.069444,36.754167,68.000
-4.069167,36.754167,68.000
-4.068889,36.754167,68.000
-4.068611,36.754167,68.000
-4.068333,36.754167,68.000
-4.068056,36.754167,67.000
-4.067778,36.754167,67.000
-4.067500,36.754167,67.000
-4.067222,36.754167,67.000
-4.066944,36.754167,67.000
-4.066667,36.754167,67.000
-4.066389,36.754167,66.000
-4.066111,36.754167,66.000
-4.065833,36.754167,66.000
-4.065556,36.754167,66.000
-4.065278,36.754167,66.000
-4.065000,36.754167,66.000
-4.064722,36.754167,66.000
-4.064444,36.754167,66.000
-4.064167,36.754167,66.000
-4.063889,36.754167,67.000
-4.063611,36.754167,67.000
-4.063333,36.754167,67.000
-4.063056,36.754167,68.000
-4.062778,36.754167,68.000
-4.062500,36.754167,69.000
-4.062222,36.754167,69.000
-4.061944,36.754167,70.000
-4.061667,36.754167,70.000
-4.061389,36.754167,71.000
-4.061111,36.754167,71.000
-4.060833,36.754167,72.000
-4.060556,36.754167,72.000
-4.060278,36.754167,73.000
-4.060000,36.754167,73.000
-4.059722,36.754167,74.000
-4.059444,36.754167,74.000
-4.059167,36.754167,75.000
-4.058889,36.754167,75.000
-4.058611,36.754167,75.000
-4.058333,36.754167,75.000
-4.058056,36.754167,76.000
-4.057778,36.754167,76.000
-4.057500,36.754167,76.000
-4.057222,36.754167,76.000
-4.056944,36.754167,76.000
-4.056667,36.754167,76.000
-4.056389,36.754167,76.000
-4.056111,36.754167,76.000
-4.055833,36.754167,76.000
-4.055556,36.754167,76.000
-4.055278,36.754167,76.000
-4.055000,36.754167,76.000
-4.054722,36.754167,75.000
-4.054444,36.754167,75.000
-4.054167,36.754167,75.000
-4.053889,36.754167,74.000
-4.053611,36.754167,74.000
-4.053333,36.754167,73.000
-4.053056,36.754167,73.000
-4.052778,36.754167,72.000
-4.052500,36.754167,72.000
-4.052222,36.754167,71.000
-4.051944,36.754167,71.000
-4.051667,36.754167,71.000
-4.051389,36.754167,71.000
-4.051111,36.754167,71.000
-4.050833,36.754167,71.000
-4.050556,36.754167,71.000
-4.050278,36.754167,71.000
-4.050000,36.754167,71.000
-4.049722,36.754167,72.000
-4.049444,36.754167,72.000
-4.049167,36.754167,72.000
-4.048889,36.754167,72.000
-4.048611,36.754167,72.000
-4.048333,36.754167,72.000
-4.048056,36.754167,72.000
-4.070000,36.753889,67.000
-4.069722,36.753889,67.000
-4.069444,36.753889,67.000
-4.069167,36.753889,67.000
-4.068889,36.753889,67.000
-4.068611,36.753889,67.000
-4.068333,36.753889,67.000
-4.068056,36.753889,67.000
-4.067778,36.753889,67.000
-4.067500,36.753889,67.000
-4.067222,36.753889,66.000
-4.066944,36.753889,66.000
-4.066667,36.753889,66.000
-4.066389,36.753889,66.000
-4.066111,36.753889,66.000
-4.065833,36.753889,66.000
-4.065556,36.753889,66.000
-4.065278,36.753889,66.000
-4.065000,36.753889,66.000
-4.064722,36.753889,66.000
-4.064444,36.753889,66.000
-4.064167,36.753889,66.000
-4.063889,36.753889,66.000
-4.063611,36.753889,67.000
-4.063333,36.753889,68.000
-4.063056,36.753889,68.000
-4.062778,36.753889,69.000
-4.062500,36.753889,69.000
-4.062222,36.753889,70.000
-4.061944,36.753889,70.000
-4.061667,36.753889,71.000
-4.061389,36.753889,71.000
-4.061111,36.753889,72.000
-4.060833,36.753889,72.000
-4.060556,36.753889,73.000
-4.060278,36.753889,73.000
-4.060000,36.753889,74.000
-4.059722,36.753889,74.000
-4.059444,36.753889,75.000
-4.059167,36.753889,75.000
-4.058889,36.753889,75.000
-4.058611,36.753889,75.000
-4.058333,36.753889,75.000
-4.058056,36.753889,76.000
-4.057778,36.753889,76.000
-4.057500,36.753889,76.000
-4.057222,36.753889,76.000
-4.056944,36.753889,76.000
-4.056667,36.753889,76.000
-4.056389,36.753889,76.000
-4.056111,36.753889,76.000
-4.055833,36.753889,76.000
-4.055556,36.753889,76.000
-4.055278,36.753889,75.000
-4.055000,36.753889,75.000
-4.054722,36.753889,75.000
-4.054444,36.753889,74.000
-4.054167,36.753889,74.000
-4.053889,36.753889,74.000
-4.053611,36.753889,73.000
-4.053333,36.753889,73.000
-4.053056,36.753889,72.000
-4.052778,36.753889,72.000
-4.052500,36.753889,71.000
-4.052222,36.753889,71.000
-4.051944,36.753889,71.000
-4.051667,36.753889,71.000
-4.051389,36.753889,71.000
-4.051111,36.753889,71.000
-4.050833,36.753889,71.000
-4.050556,36.753889,71.000
-4.050278,36.753889,71.000
-4.050000,36.753889,71.000
